company_id,period_start,period_end,fiscal_year,fiscal_period,filing_form,filed_date,revenue,operating_income,net_income,rd_expense,income_tax,assets,liabilities,equity,cash,inventory,current_assets,current_liabilities,long_term_debt,operating_cash_flow,investing_cash_flow,financing_cash_flow,capital_expenditure,dividends_paid,ticker,company_name,sector,country,industry,exchange,operating_margin,net_profit_margin
44,2017-12-31,2018-12-29,2020,FY,10-K,,,10110000000.0,12515000000.0,680000000.0,-3370000000.0,77648000000.0,63046000000.0,14518000000.0,8721000000.0,3128000000.0,21893000000.0,22138000000.0,28295000000.0,9415000000.0,4564000000.0,-13769000000.0,,4930000000.0,PEP,PepsiCo Inc.,Consumer Staples,USA,Food & Beverages,NASDAQ,,
44,2018-12-30,2019-12-28,2021,FY,10-K,,,10291000000.0,7314000000.0,711000000.0,1959000000.0,78547000000.0,63679000000.0,14786000000.0,5509000000.0,3338000000.0,17645000000.0,20461000000.0,29148000000.0,9649000000.0,-6437000000.0,-8489000000.0,,5304000000.0,PEP,PepsiCo Inc.,Consumer Staples,USA,Food & Beverages,NASDAQ,,
44,2019-12-29,2020-12-26,2022,FY,10-K,,,10080000000.0,7120000000.0,719000000.0,1894000000.0,92918000000.0,79366000000.0,13454000000.0,8185000000.0,4172000000.0,23001000000.0,23372000000.0,40370000000.0,10613000000.0,-11619000000.0,3819000000.0,,5509000000.0,PEP,PepsiCo Inc.,Consumer Staples,USA,Food & Beverages,NASDAQ,,
44,2020-12-27,2021-12-25,2023,FY,10-K,,,11162000000.0,7618000000.0,752000000.0,2142000000.0,92377000000.0,76226000000.0,16043000000.0,5596000000.0,4347000000.0,21783000000.0,26220000000.0,36026000000.0,11616000000.0,-3269000000.0,-10780000000.0,,5815000000.0,PEP,PepsiCo Inc.,Consumer Staples,USA,Food & Beverages,NASDAQ,,
44,2023-01-01,2023-12-30,2025,FY,10-K,,,11986000000.0,9074000000.0,804000000.0,2262000000.0,,,,,,,,,13442000000.0,-5495000000.0,-3009000000.0,,6682000000.0,PEP,PepsiCo Inc.,Consumer Staples,USA,Food & Beverages,NASDAQ,,
44,2023-12-31,2024-12-28,2025,FY,10-K,,,12887000000.0,9578000000.0,813000000.0,2320000000.0,99467000000.0,81296000000.0,18041000000.0,8505000000.0,5306000000.0,25826000000.0,31536000000.0,37224000000.0,12507000000.0,-5472000000.0,-7556000000.0,,7229000000.0,PEP,PepsiCo Inc.,Consumer Staples,USA,Food & Beverages,NASDAQ,,
44,2024-12-29,2025-12-27,2025,FY,10-K,,,11498000000.0,8240000000.0,839000000.0,1949000000.0,,,,,,,,42321000000.0,12087000000.0,-6879000000.0,-4979000000.0,,7638000000.0,PEP,PepsiCo Inc.,Consumer Staples,USA,Food & Beverages,NASDAQ,,
45,2007-06-01,2008-05-31,2010,FY,10-K,,,,1883400000.0,,619500000.0,,,7825000000.0,2134000000.0,,,,,1936300000.0,-489800000.0,-1226100000.0,449200000.0,412900000.0,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2008-06-01,2009-05-31,2011,FY,10-K,,,,1487000000.0,,470000000.0,,,8693000000.0,2291000000.0,,,,,1736000000.0,-798000000.0,-734000000.0,456000000.0,467000000.0,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2009-06-01,2010-05-31,2012,FY,10-K,,,,1907000000.0,,610000000.0,,,9754000000.0,3079000000.0,,,,,3164000000.0,-1268000000.0,-1061000000.0,335000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2010-06-01,2011-05-31,2013,FY,10-K,,,,2133000000.0,,690000000.0,,,9793000000.0,,,,,,1812000000.0,-1021000000.0,-1972000000.0,432000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2011-06-01,2012-05-31,2014,FY,10-K,,,,,,754000000.0,,,10319000000.0,2254000000.0,,,,,,586000000.0,-2100000000.0,563000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2012-06-01,2013-05-31,2015,FY,10-K,,,,2472000000.0,,805000000.0,,,11081000000.0,3337000000.0,,,,,3032000000.0,-940000000.0,-1045000000.0,598000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2013-06-01,2014-05-31,2016,FY,10-K,,,,2693000000.0,,851000000.0,,,10824000000.0,2220000000.0,,,,,3013000000.0,-1207000000.0,-2914000000.0,880000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2014-06-01,2015-05-31,2017,FY,10-K,,,,3273000000.0,,932000000.0,,,12707000000.0,3852000000.0,,,,,4680000000.0,-175000000.0,-2790000000.0,963000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2015-06-01,2016-05-31,2018,FY,10-K,,,,3760000000.0,,863000000.0,,,12258000000.0,3138000000.0,,,,,3399000000.0,-1034000000.0,-2974000000.0,1143000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2016-06-01,2017-05-31,2019,FY,10-K,,34350000000.0,,4240000000.0,,646000000.0,,,12407000000.0,3808000000.0,,,,,3846000000.0,-1008000000.0,-2148000000.0,1105000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,0.12343522561863174
45,2017-06-01,2018-05-31,2020,FY,10-K,,36397000000.0,,1933000000.0,,2392000000.0,,,9812000000.0,,,,,,4955000000.0,276000000.0,-4835000000.0,1028000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,0.05310877270104679
45,2018-06-01,2019-05-31,2021,FY,10-K,,39117000000.0,,4029000000.0,,772000000.0,,,9040000000.0,,,,,,5903000000.0,-264000000.0,-5293000000.0,1119000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,0.10299869621903521
45,2019-06-01,2020-05-31,2022,FY,10-K,,37403000000.0,,2539000000.0,,348000000.0,,,8055000000.0,,,,,,2485000000.0,-1028000000.0,2491000000.0,1086000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,0.06788225543405609
45,2020-06-01,2021-05-31,2023,FY,10-K,,44538000000.0,,5727000000.0,,934000000.0,,,12767000000.0,,,,,,6657000000.0,-3800000000.0,-1459000000.0,695000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,0.12858682473393507
45,2021-06-01,2022-05-31,2024,FY,10-K,,46710000000.0,,,,605000000.0,,,15281000000.0,,,,,,5188000000.0,-1524000000.0,-4836000000.0,758000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2022-06-01,2023-05-31,2025,FY,10-K,,51217000000.0,,,,1131000000.0,,,14004000000.0,,,,,,5841000000.0,564000000.0,-7447000000.0,969000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2023-06-01,2024-05-31,2026,FY,10-K,,51362000000.0,,,,1000000000.0,,,14430000000.0,,,,,,7429000000.0,894000000.0,-5888000000.0,812000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2024-06-01,2025-05-31,2026,FY,10-K,,46309000000.0,,,,666000000.0,36579000000.0,,13213000000.0,7464000000.0,,23362000000.0,10566000000.0,7961000000.0,3698000000.0,-275000000.0,-5820000000.0,430000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,
45,2025-06-01,2026-05-31,2026,FY,10-K,,46398000000.0,,3108000000.0,,792000000.0,38410000000.0,,14865000000.0,7563000000.0,,24603000000.0,12547000000.0,5942000000.0,2868000000.0,-488000000.0,-2292000000.0,684000000.0,,NKE,Nike Inc.,Consumer Discretionary,USA,Apparel,NYSE,,0.06698564593301436
46,2007-01-01,2007-12-31,2009,FY,10-K,,,3879000000.0,2395100000.0,,1237100000.0,,,15279800000.0,1981300000.0,,,,,4876300000.0,-1150100000.0,-3996300000.0,1946600000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2008-01-01,2008-12-31,2010,FY,10-K,,,6442900000.0,4313200000.0,,1844800000.0,,,13382600000.0,2063400000.0,,,,,5917200000.0,-1624700000.0,-4114500000.0,2135700000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2009-01-01,2009-12-31,2011,FY,10-K,,,6841000000.0,4551000000.0,,1936000000.0,,,14033900000.0,1796000000.0,,,,,5751000000.0,-1655300000.0,-4421000000.0,1952100000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2010-01-01,2010-12-31,2012,FY,10-K,,,7473100000.0,4946300000.0,,2054000000.0,,,14634200000.0,2387000000.0,,,,,6341600000.0,-2056000000.0,-3728700000.0,2135500000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2011-01-01,2011-12-31,2013,FY,10-K,,,8529700000.0,5503100000.0,,2509100000.0,,,14390200000.0,2335700000.0,,,,,7150100000.0,-2570900000.0,-4533000000.0,2729800000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2012-01-01,2012-12-31,2014,FY,10-K,,,8604600000.0,5464800000.0,,2614200000.0,,,15293600000.0,2336100000.0,,,,,6966100000.0,-3167300000.0,-3849800000.0,3049200000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2013-01-01,2013-12-31,2015,FY,10-K,,,8764300000.0,5585900000.0,,2618600000.0,,,16009700000.0,2798700000.0,,,,,7120700000.0,-2673800000.0,-4043000000.0,2824700000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2014-01-01,2014-12-31,2016,FY,10-K,,,7949200000.0,4757800000.0,,2614200000.0,,,12853400000.0,2077900000.0,,,,,6730300000.0,-2304900000.0,-4618300000.0,2583400000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2015-01-01,2015-12-31,2017,FY,10-K,,,7145500000.0,4529300000.0,,2026400000.0,,,7087900000.0,7685500000.0,,,,,6539100000.0,-1420000000.0,735300000.0,1813900000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2016-01-01,2016-12-31,2018,FY,10-K,,,7744500000.0,4686500000.0,,2179500000.0,,,-2204300000.0,1223400000.0,,,,,6059600000.0,-981600000.0,-11262400000.0,1821100000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2017-01-01,2017-12-31,2019,FY,10-K,,,9552700000.0,5192300000.0,,3381200000.0,,,-3268000000.0,2463800000.0,,,,,5551200000.0,562000000.0,-5310800000.0,1853700000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2018-01-01,2018-12-31,2020,FY,10-K,,,8822600000.0,5924300000.0,,1891800000.0,,,-6258400000.0,866000000.0,,,,,6966700000.0,-2455100000.0,-5949600000.0,2741700000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2019-01-01,2019-12-31,2021,FY,10-K,,,9069800000.0,6025400000.0,,1992700000.0,,,-8210300000.0,,,,,,8122100000.0,-3071100000.0,-4994800000.0,2393700000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2020-01-01,2020-12-31,2022,FY,10-K,,,7324000000.0,4730500000.0,,1410200000.0,,,-7824900000.0,,,,,,6265200000.0,-1545800000.0,-2249000000.0,1640800000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2021-01-01,2021-12-31,2023,FY,10-K,,,10356000000.0,,,1582700000.0,,,-4601000000.0,,,,,,9141500000.0,-2165700000.0,-5595600000.0,2040000000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2022-01-01,2022-12-31,2024,FY,10-K,,,9371000000.0,,,1648000000.0,,,-6003000000.0,,,,,,7387000000.0,-2678000000.0,-6580000000.0,1899000000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2023-01-01,2023-12-31,2025,FY,10-K,,,11647000000.0,,,2053000000.0,56147000000.0,,-4707000000.0,,,,,,9612000000.0,-3185000000.0,-4374000000.0,2357000000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2024-01-01,2024-12-31,2025,FY,10-K,,,11712000000.0,,,2121000000.0,55182000000.0,,,1085000000.0,56000000.0,4599000000.0,3861000000.0,38424000000.0,9447000000.0,-5346000000.0,-7495000000.0,2775000000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
46,2025-01-01,2025-12-31,2025,FY,10-K,,,12393000000.0,,,2334000000.0,,,,,,,,,10551000000.0,-3822000000.0,-7125000000.0,3365000000.0,,MCD,McDonald's Corporation,Consumer,USA,Restaurants,,,
47,2006-10-02,2007-09-30,2009,FY,10-K,,,1053900000.0,672600000.0,,383700000.0,,,,281300000.0,,,,,1331200000.0,-1201900000.0,-171900000.0,1080300000.0,,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2007-10-01,2008-09-28,2010,FY,10-K,,,503900000.0,315500000.0,,144000000.0,,,,269800000.0,,,,,1258700000.0,-1086600000.0,-184500000.0,984500000.0,0.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2008-09-29,2009-09-27,2011,FY,10-K,,,562000000.0,390800000.0,,168400000.0,5576800000.0,,,,,,,,1389000000.0,-421100000.0,-642200000.0,445600000.0,0.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2010-10-04,2011-10-02,2013,FY,10-K,,,1728500000.0,1245700000.0,,563100000.0,,,,1148100000.0,,,,,1612400000.0,-1019500000.0,-608000000.0,531900000.0,389500000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2011-10-03,2012-09-30,2014,FY,10-K,,,1997400000.0,1383800000.0,,674400000.0,,,,1188600000.0,,,,,1750300000.0,-974000000.0,-745500000.0,856200000.0,513000000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2012-10-01,2013-09-29,2015,FY,10-K,,,-325400000.0,8300000.0,,-238700000.0,,,,2575700000.0,,,,,2908300000.0,-1411200000.0,-108200000.0,1151200000.0,628900000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2013-09-30,2014-09-28,2016,FY,10-K,,,3081100000.0,2068100000.0,,1092000000.0,,,,1708400000.0,,,,,607800000.0,-817700000.0,-623300000.0,1160900000.0,783100000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2014-09-29,2015-09-27,2017,FY,10-K,,,3601000000.0,2757400000.0,,1143700000.0,,,,1530100000.0,,,,,3749100000.0,-1520300000.0,-2256500000.0,1303700000.0,928600000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2015-09-28,2016-10-02,2018,FY,10-K,,,4171900000.0,2817700000.0,,1379700000.0,,,,2128800000.0,,,,,4697900000.0,-2222900000.0,-1872800000.0,1440300000.0,1178000000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2016-10-03,2017-10-01,2019,FY,10-K,,,4134700000.0,2884700000.0,,1432600000.0,,,,2462300000.0,,,,,4251800000.0,-850000000.0,-3079100000.0,1519400000.0,1450400000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2017-10-02,2018-09-30,2020,FY,10-K,,,3883300000.0,4518300000.0,,1262000000.0,,,,8756300000.0,,,,,11937800000.0,-2361500000.0,-3242800000.0,1976400000.0,1743400000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2018-10-01,2019-09-29,2021,FY,10-K,,,4077900000.0,3599200000.0,,871600000.0,19219600000.0,,,2686600000.0,,,,,5047000000.0,-1010800000.0,-10056900000.0,1806600000.0,1761300000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2019-09-30,2020-09-27,2022,FY,10-K,,,1561700000.0,928300000.0,,239700000.0,29374500000.0,,,,,,,,1597800000.0,-1711500000.0,1713300000.0,1483600000.0,1923500000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2020-09-28,2021-10-03,2023,FY,10-K,,,4872100000.0,4199300000.0,,1156600000.0,31392600000.0,36707100000.0,-5321200000.0,,1603900000.0,9756400000.0,8151400000.0,13616900000.0,5989100000.0,-319500000.0,-3651000000.0,1470000000.0,2119000000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2021-10-04,2022-10-02,2024,FY,10-K,,,4617800000.0,3281600000.0,,948500000.0,27978400000.0,36677100000.0,-8706600000.0,,2176600000.0,7018700000.0,9151800000.0,13119900000.0,4397300000.0,-2146300000.0,-5638000000.0,1841300000.0,2263300000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2022-10-03,2023-10-01,2025,FY,10-K,,,5870800000.0,4124500000.0,,1277200000.0,29445500000.0,37433300000.0,-7994800000.0,,1806400000.0,7303400000.0,9345300000.0,13547600000.0,6008700000.0,-2270800000.0,-2990600000.0,2333600000.0,2431800000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2023-10-02,2024-09-29,2025,FY,10-K,,,5408800000.0,3760900000.0,,1207300000.0,31339300000.0,38780900000.0,-7448900000.0,,1777300000.0,6847400000.0,9070000000.0,14319500000.0,6095600000.0,-2699200000.0,-3718200000.0,2777500000.0,2585000000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
47,2024-09-30,2025-09-28,2025,FY,10-K,,,2936600000.0,1856400000.0,,650600000.0,,,,,,,,,4747500000.0,-2485400000.0,-2298000000.0,2305500000.0,2771400000.0,SBUX,Starbucks Corporation,Consumer,USA,Restaurants,,,
48,2007-01-01,2007-12-31,2011,FY,10-K,,,25614000000.0,22208000000.0,,,,,,,,,,,,,,,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2008-01-01,2008-12-31,2010,FY,10-K,,,,,3113000000.0,1102000000.0,,,104665000000.0,,,,,,48653000000.0,-34768000000.0,19136000000.0,16010000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2009-01-01,2009-12-31,2011,FY,10-K,,,,,3288000000.0,-1142000000.0,,,117291000000.0,,,,,,24417000000.0,42378000000.0,-43513000000.0,8636000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2010-01-01,2010-12-31,2012,FY,10-K,,,17250000000.0,11644000000.0,3939000000.0,1039000000.0,,,118936000000.0,,,,,,36124000000.0,32436000000.0,-61586000000.0,9800000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2011-01-01,2011-12-31,2012,FY,10-K,,,20652000000.0,,,,718003000000.0,,,,,,,,33359000000.0,19882000000.0,-46863000000.0,12637000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2012-01-01,2012-12-31,2012,FY,10-K,,,22887000000.0,,,,684999000000.0,556529000000.0,,,15374000000.0,,,,,,,,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2014-01-01,2014-12-31,2016,FY,10-K,,,,15233000000.0,5273000000.0,773000000.0,653931000000.0,,128159000000.0,,,,,,27709000000.0,-5034000000.0,-16956000000.0,7134000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2015-01-01,2015-12-31,2016,FY,10-K,,,,,5278000000.0,,493071000000.0,,98274000000.0,70483000000.0,,,,,19891000000.0,59488000000.0,-76054000000.0,7309000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2016-01-01,2016-12-31,2018,FY,10-K,,110171000000.0,,7500000000.0,5436000000.0,-1133000000.0,359122000000.0,,70162000000.0,,,,,,1160000000.0,49135000000.0,-90464000000.0,7199000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,0.0680759909595084
48,2017-01-01,2017-12-31,2019,FY,10-K,,,,-8484000000.0,,-2808000000.0,,,56031000000.0,,,,,,6554000000.0,5379000000.0,-18484000000.0,6642000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2018-01-01,2018-12-31,2018,FY,10-K,,113543000000.0,,,,,,,30981000000.0,,,,,,4978000000.0,18280000000.0,-31806000000.0,6627000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2019-01-01,2019-12-31,2021,FY,10-K,,,,-4979000000.0,3118000000.0,552000000.0,,,28316000000.0,,,,,,8734000000.0,8977000000.0,-16133000000.0,2216000000.0,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2021-01-01,2021-12-31,2023,FY,10-K,,,,-6337000000.0,1682000000.0,-757000000.0,,,,,,,,,3481000000.0,21379000000.0,-45397000000.0,,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2022-01-01,2022-12-31,2024,FY,10-K,,,,336000000.0,808000000.0,169000000.0,188851000000.0,153938000000.0,33696000000.0,,14891000000.0,58384000000.0,49428000000.0,,5917000000.0,2270000000.0,-5585000000.0,,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2023-01-01,2023-12-31,2025,FY,10-K,,,,9482000000.0,1011000000.0,994000000.0,173300000000.0,144695000000.0,27403000000.0,,8284000000.0,42556000000.0,32103000000.0,,5189000000.0,3967000000.0,-8613000000.0,,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2024-01-01,2024-12-31,2025,FY,10-K,,,,6556000000.0,1286000000.0,962000000.0,123140000000.0,103576000000.0,19342000000.0,,9763000000.0,37635000000.0,34392000000.0,,4710000000.0,-1666000000.0,-6726000000.0,,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
48,2025-01-01,2025-12-31,2025,FY,10-K,,,,8704000000.0,1580000000.0,1405000000.0,,,,,,,,,8537000000.0,-1153000000.0,-8682000000.0,,,GE,General Electric Company,Industrials,USA,Industrial Equipment,NYSE,,
49,2007-01-01,2007-12-31,2009,FY,10-K,,,4921000000.0,3541000000.0,1404000000.0,1485000000.0,56132000000.0,47136000000.0,,1122000000.0,7204000000.0,25477000000.0,22245000000.0,,7955000000.0,-4408000000.0,-2989000000.0,,845000000.0,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2009-01-01,2009-12-31,2009,FY,10-K,,,,895000000.0,,,60038000000.0,50738000000.0,,,6360000000.0,27217000000.0,18975000000.0,21847000000.0,6343000000.0,1002000000.0,-5215000000.0,,1029000000.0,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2010-01-01,2010-12-31,2012,FY,10-K,,,3963000000.0,,1905000000.0,968000000.0,64020000000.0,52695000000.0,,,9587000000.0,31810000000.0,22020000000.0,20437000000.0,,,,,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2011-01-01,2011-12-31,2013,FY,10-K,,,7153000000.0,,2297000000.0,1720000000.0,81218000000.0,67816000000.0,,,14544000000.0,37900000000.0,28357000000.0,24944000000.0,,,,,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2012-01-01,2012-12-31,2014,FY,10-K,,,8573000000.0,,2466000000.0,2528000000.0,88970000000.0,71388000000.0,,,15547000000.0,42138000000.0,29415000000.0,27752000000.0,,,,,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2014-01-01,2014-12-31,2016,FY,10-K,,,3314000000.0,,2380000000.0,692000000.0,84498000000.0,,,,,,,,,,,,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2015-01-01,2015-12-31,2017,FY,10-K,,,3785000000.0,,2119000000.0,916000000.0,78342000000.0,,,,,,,,,,,,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2016-01-01,2016-12-31,2018,FY,10-K,,,1162000000.0,,1853000000.0,192000000.0,74704000000.0,,,,,,,,,,,,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2017-01-01,2017-12-31,2019,FY,10-K,,,4460000000.0,,1842000000.0,3339000000.0,76962000000.0,63196000000.0,,,10018000000.0,36244000000.0,26931000000.0,23847000000.0,5706000000.0,-966000000.0,-3657000000.0,,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2018-01-01,2018-12-31,2020,FY,10-K,,,8293000000.0,,1850000000.0,1698000000.0,78509000000.0,64429000000.0,,,11529000000.0,38603000000.0,28218000000.0,25000000000.0,6558000000.0,-3212000000.0,-3650000000.0,1276000000.0,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2019-01-01,2019-12-31,2021,FY,10-K,,,8290000000.0,,1693000000.0,1746000000.0,78453000000.0,63824000000.0,,,11266000000.0,39193000000.0,26621000000.0,26281000000.0,6912000000.0,-1928000000.0,-4538000000.0,1056000000.0,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2020-01-01,2020-12-31,2022,FY,10-K,,,4553000000.0,,1415000000.0,1006000000.0,78324000000.0,62946000000.0,,9352000000.0,11402000000.0,39464000000.0,25717000000.0,25999000000.0,6327000000.0,-1485000000.0,-3755000000.0,978000000.0,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2021-01-01,2021-12-31,2023,FY,10-K,,,6878000000.0,,1686000000.0,1742000000.0,82793000000.0,66277000000.0,,9254000000.0,14038000000.0,43455000000.0,29847000000.0,26033000000.0,7198000000.0,-3084000000.0,-4188000000.0,1093000000.0,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2022-01-01,2022-12-31,2024,FY,10-K,,,7904000000.0,,1814000000.0,2067000000.0,81943000000.0,66052000000.0,,7004000000.0,16270000000.0,43785000000.0,31531000000.0,25714000000.0,7766000000.0,-2541000000.0,-7281000000.0,1296000000.0,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2023-01-01,2023-12-31,2025,FY,10-K,,,12966000000.0,,2108000000.0,2781000000.0,87476000000.0,67973000000.0,,6978000000.0,16565000000.0,46949000000.0,34728000000.0,24472000000.0,12885000000.0,-5871000000.0,-6932000000.0,1597000000.0,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2024-01-01,2024-12-31,2025,FY,10-K,,,13072000000.0,,2107000000.0,2629000000.0,,68270000000.0,,6889000000.0,16827000000.0,45682000000.0,32272000000.0,27351000000.0,12035000000.0,-2453000000.0,-9565000000.0,1988000000.0,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
49,2025-01-01,2025-12-31,2025,FY,10-K,,,11151000000.0,,2148000000.0,2768000000.0,,,,,,,,30696000000.0,11739000000.0,-4707000000.0,-3899000000.0,2821000000.0,,CAT,Caterpillar Inc.,Industrials,USA,Heavy Machinery,NYSE,,
50,2009-07-01,2010-06-30,2012,FY,10-K,,,182253000.0,117870000.0,50820000.0,62926000.0,,,,125518000.0,,,,,218698000.0,-505715000.0,294284000.0,54509000.0,30461000.0,HON,Honeywell International Inc.,Industrials,USA,Industrial Technology,NASDAQ,,
50,2010-07-01,2011-06-30,2013,FY,10-K,,,216317000.0,137471000.0,63395000.0,70041000.0,,,879776000.0,,,,,,240132000.0,-59038000.0,-243487000.0,32085000.0,34391000.0,HON,Honeywell International Inc.,Industrials,USA,Industrial Technology,NASDAQ,,
50,2012-07-01,2013-06-30,2015,FY,10-K,,,250757000.0,167610000.0,63202000.0,77450000.0,,,,127905000.0,,,,,309174000.0,-97244000.0,-241338000.0,46256000.0,48202000.0,HON,Honeywell International Inc.,Industrials,USA,Industrial Technology,NASDAQ,,
